gender,age_range,school_location,school_type,primary_pathway,cbc_experience_years,largest_class_size,training_attended_binary,training_quality_mean,training_imputed_flag,overall_readiness,top_challenge_1,top_challenge_2,conf_B1,conf_B2,conf_B3,conf_B4,conf_B5,conf_B6,conf_B7,digi_C1a,digi_C1b,digi_C1c,digi_C1d,digi_C2a,digi_C2b,digi_C2c,digi_C2d,digi_C2e,res_D1,res_D2,res_D3,res_D4,res_D5,res_D6,train_E2,train_E3,train_E4,train_E5,train_E6,train_E7
Female,40-49,Rural,Public National,STEM,2-3 years,60+,1,3.8333333333333335,0,3,Resources,Training,3,2,2,3,2,2,2,3,4,4,3,3,3,3,3,3,4,3,4,3,4,3,4,4,4,4,4,3
Female,30-39,Rural,Private,Social Sciences,2-3 years,20-29,1,2.1666666666666665,0,3,Digital Tools,Resources,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,3,4,3,3,3,4,4,2,2,2,2,3,2
Male,20-29,Urban,Public Day,Social Sciences,2-3 years,50-59,0,1,1,3,Workload,Digital Tools,4,4,4,4,4,4,4,3,2,3,3,3,2,2,2,2,3,3,3,2,2,2,1,1,1,1,1,1
Male,60+,Rural,Public Day,Social Sciences,More than 5 years,40-49,1,3.8333333333333335,0,3,Digital Tools,Training,4,3,3,3,4,3,4,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,4,4,4,4,3,4
Male,30-39,Urban,Public Day,Arts & Sports,2-3 years,30-39,1,3.3333333333333335,0,3,Workload,Digital Tools,3,3,4,3,4,4,4,3,3,3,3,3,4,3,3,3,2,2,2,2,2,2,4,3,3,4,3,3
Female,60+,Rural,Public County,STEM,First year,60+,1,3.5,0,2,Workload,Digital Tools,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,3,4,3,3,4,4
Female,60+,Rural,Public Day,Social Sciences,2-3 years,40-49,1,4.5,0,3,Training,Resources,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,4,4,3,3,4,3,4,4,5,4,5,5
Male,40-49,Peri-urban,Public County,Social Sciences,2-3 years,40-49,1,4,0,3,Resources,Digital Tools,3,3,3,3,3,4,4,3,3,3,3,2,2,2,3,2,4,3,3,4,3,4,4,3,4,4,5,4
Female,40-49,Rural,Public County,Arts & Sports,First year,30-39,1,4,0,3,Workload,Training,3,3,3,2,2,3,3,4,3,3,4,3,3,3,2,3,2,2,2,2,3,2,4,4,4,4,4,4
Male,40-49,Urban,Public National,STEM,First year,30-39,1,3.5,0,4,Digital Tools,Training,5,5,5,5,5,5,5,3,4,3,3,3,4,3,4,3,3,3,3,4,4,4,4,3,4,3,3,4
Male,50-59,Urban,Private,Social Sciences,2-3 years,50-59,1,3.6666666666666665,0,3,Workload,Training,3,3,3,4,3,3,3,4,4,3,3,3,4,4,4,3,2,1,1,2,2,2,4,4,4,4,3,3
Female,30-39,Peri-urban,Public County,Arts & Sports,2-3 years,50-59,1,3.3333333333333335,0,3,Parent Support,Workload,3,2,3,2,2,2,3,3,4,5,4,3,3,4,4,4,2,2,2,2,2,3,3,3,3,3,4,4
Female,30-39,Urban,Public County,STEM,2-3 years,60+,1,3.5,0,3,Training,Resources,3,3,2,3,2,2,3,4,4,5,4,4,3,3,4,3,2,3,3,3,3,3,3,4,3,3,4,4
Female,40-49,Rural,Public County,Arts & Sports,First year,30-39,1,3.1666666666666665,0,3,Workload,Digital Tools,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,3,3,4,3,4,3,3,4,3,3,3,3
Female,30-39,Urban,Public Day,STEM,First year,30-39,1,3.1666666666666665,0,3,Training,Resources,4,4,3,3,3,3,3,2,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,3,4,3,3
Male,30-39,Rural,Public Day,Social Sciences,2-3 years,20-29,1,2.8333333333333335,0,3,Resources,Policy Confusion,4,4,3,4,3,3,2,3,2,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3
Female,30-39,Rural,Public County,Arts & Sports,2-3 years,40-49,1,2.5,0,3,Resources,Workload,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,2,2,2,2,2,2,3,2,2,2,3,3
Male,40-49,Urban,Public National,Social Sciences,First year,60+,0,1,1,3,Training,Workload,4,4,4,4,3,4,3,3,3,3,4,2,3,3,3,3,1,1,1,2,2,2,1,1,1,1,1,1
Female,50-59,Urban,Public Day,Social Sciences,2-3 years,50-59,1,4,0,3,Workload,Resources,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,2,3,3,4,4,4,3,5,4
Male,30-39,Peri-urban,Private,STEM,2-3 years,40-49,1,4.166666666666667,0,3,Class Size,Workload,3,3,3,3,3,4,3,2,2,2,3,1,1,2,2,1,5,4,5,4,5,5,4,4,4,4,4,5
Female,50-59,Rural,Public Day,Arts & Sports,First year,50-59,0,1,1,2,Digital Tools,Training,3,3,3,3,3,3,3,2,2,2,2,3,2,3,3,3,2,1,1,1,1,2,1,1,1,1,1,1
Male,40-49,Rural,Public County,Social Sciences,First year,50-59,1,2.8333333333333335,0,3,Class Size,Digital Tools,2,3,2,3,3,3,3,3,3,3,2,2,3,2,2,3,2,3,3,3,2,2,3,3,3,3,2,3
Male,50-59,Peri-urban,Private,STEM,First year,20-29,1,3,0,2,Digital Tools,Resources,1,1,1,1,1,1,1,3,3,2,4,2,3,3,4,2,4,4,4,4,4,4,4,3,2,3,3,3
Female,40-49,Peri-urban,Public County,Social Sciences,4-5 years,50-59,1,3,0,3,Resources,Workload,5,4,4,4,4,4,5,2,2,3,2,2,3,3,2,2,3,3,4,3,3,3,3,3,3,3,3,3
Male,40-49,Urban,Public County,Social Sciences,4-5 years,40-49,1,3.6666666666666665,0,3,Parent Support,Resources,4,3,4,4,4,4,4,3,3,4,3,2,3,3,3,3,1,1,2,1,1,1,4,4,4,4,3,3
Female,20-29,Peri-urban,Public County,STEM,4-5 years,30-39,0,1,1,3,Training,Digital Tools,3,3,2,3,3,3,4,3,2,3,3,3,3,2,3,3,3,2,3,2,3,2,1,1,1,1,1,1
Male,50-59,Urban,Public County,STEM,4-5 years,30-39,1,3.3333333333333335,0,3,Workload,Digital Tools,5,4,5,4,5,4,4,2,2,3,2,2,2,2,2,2,1,2,1,1,1,2,3,3,4,4,3,3
Male,20-29,Urban,Public Day,STEM,2-3 years,40-49,1,2.5,0,3,Digital Tools,Resources,4,4,5,4,4,4,5,3,3,4,4,3,3,4,3,4,3,2,2,3,2,2,2,3,2,3,3,2
Male,50-59,Peri-urban,Public County,Social Sciences,2-3 years,40-49,1,3.1666666666666665,0,3,Workload,Resources,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,4,3,3,4,4,3,3,4,3,3,3
Male,60+,Urban,Public County,Social Sciences,2-3 years,30-39,0,1,1,3,Training,Resources,4,3,3,3,4,3,3,3,2,4,3,1,2,3,3,2,2,1,2,2,2,2,1,1,1,1,1,1
Female,30-39,Urban,Public County,Social Sciences,First year,30-39,1,4,0,2,Policy Confusion,Resources,3,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,4,4,3,4,4,5
Male,30-39,Urban,Public National,Arts & Sports,2-3 years,50-59,1,3,0,3,Resources,Digital Tools,3,3,3,3,3,4,3,4,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,2
Female,40-49,Rural,Public County,Arts & Sports,4-5 years,60+,1,3.1666666666666665,0,3,Workload,Resources,3,3,3,3,3,3,3,1,1,1,1,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,4
Female,30-39,Rural,Public County,Social Sciences,2-3 years,50-59,1,2.6666666666666665,0,3,Workload,Resources,2,3,3,2,2,2,3,1,1,1,2,2,2,2,2,2,5,4,4,5,4,5,3,2,3,2,3,3
Male,50-59,Rural,Public County,STEM,2-3 years,30-39,1,2,0,2,Resources,Digital Tools,3,3,3,3,3,3,4,2,1,3,3,2,2,2,2,2,1,1,1,1,1,1,2,3,2,2,1,2
Female,20-29,Peri-urban,Public Day,Social Sciences,First year,30-39,1,3.8333333333333335,0,3,Resources,Class Size,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,1,2,1,2,2,1,4,4,4,4,3,4
Female,20-29,Rural,Public Day,Social Sciences,2-3 years,30-39,1,3.3333333333333335,0,3,Policy Confusion,Resources,4,4,4,4,3,4,3,2,2,3,3,2,2,2,1,2,4,3,3,3,3,3,3,3,4,3,4,3
Female,60+,Urban,Public Day,Social Sciences,2-3 years,30-39,1,3.1666666666666665,0,3,Workload,Parent Support,4,4,4,4,5,4,4,3,3,3,2,3,3,2,3,3,2,2,2,2,2,2,3,4,3,3,3,3
Male,40-49,Peri-urban,Public County,Social Sciences,4-5 years,40-49,1,5,0,4,Workload,Resources,4,5,4,4,5,4,4,1,2,2,2,2,1,2,2,2,3,4,3,4,4,3,5,5,5,5,5,5
Male,50-59,Urban,Public Day,STEM,2-3 years,50-59,1,3.6666666666666665,0,3,Resources,Digital Tools,4,4,4,4,5,4,4,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,4,4
Female,30-39,Urban,Private,Arts & Sports,4-5 years,50-59,1,4,0,3,Class Size,Resources,3,3,3,4,3,2,3,4,4,4,4,4,3,4,3,3,3,4,4,4,4,3,4,4,4,4,4,4
Female,40-49,Urban,Public Day,STEM,2-3 years,50-59,1,2,0,3,Workload,Policy Confusion,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
Female,40-49,Rural,Public Day,Social Sciences,4-5 years,30-39,1,2.3333333333333335,0,3,Workload,Resources,4,4,4,4,4,4,4,1,2,1,1,2,2,1,1,1,1,2,1,2,2,1,2,3,2,2,3,2
Male,40-49,Urban,Public County,STEM,2-3 years,40-49,1,2.6666666666666665,0,3,Resources,Workload,3,2,2,3,3,3,3,3,3,3,2,2,3,2,2,2,3,2,2,3,3,3,2,2,3,3,3,3
Female,40-49,Urban,Private,Arts & Sports,2-3 years,50-59,1,3.8333333333333335,0,4,Training,Resources,3,2,3,3,3,3,3,5,5,5,5,4,4,4,4,4,4,4,4,5,4,4,4,5,3,3,4,4
Female,40-49,Urban,Public County,STEM,2-3 years,40-49,1,3.3333333333333335,0,3,Resources,Digital Tools,3,3,3,3,3,3,3,4,3,2,3,3,2,3,4,3,2,2,2,3,1,2,3,4,3,3,3,4
Female,30-39,Urban,Public County,STEM,4-5 years,30-39,1,3.5,0,3,Parent Support,Class Size,4,4,3,3,4,4,3,2,2,2,3,2,3,2,3,3,3,3,3,3,3,2,4,4,4,3,3,3
Male,30-39,Rural,Public County,STEM,More than 5 years,40-49,0,1,1,3,Training,Resources,4,5,5,5,5,5,5,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1
Female,40-49,Peri-urban,Public National,STEM,First year,30-39,1,3.6666666666666665,0,3,Resources,Training,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,2,3,2,2,3,3,4,4,4,4
Male,30-39,Rural,Private,STEM,First year,20-29,1,5,0,4,Workload,Class Size,4,5,4,5,4,5,5,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,5,5,5,5,5,5
Male,40-49,Urban,Public County,Social Sciences,More than 5 years,50-59,0,1,1,3,Workload,Policy Confusion,2,3,2,2,2,2,2,3,3,3,3,3,2,3,3,3,2,2,2,2,3,2,1,1,1,1,1,1
Female,30-39,Urban,Public County,Social Sciences,2-3 years,50-59,1,4,0,3,Workload,Resources,3,3,3,3,3,4,3,4,4,4,3,3,4,4,3,3,3,3,4,4,3,4,4,4,4,4,4,4
Male,40-49,Peri-urban,Public Day,STEM,2-3 years,30-39,1,3.1666666666666665,0,3,Digital Tools,Resources,3,4,3,3,3,3,3,4,4,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3
Male,40-49,Urban,Public County,STEM,2-3 years,20-29,1,3,0,3,Class Size,Workload,3,3,3,4,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3
Male,30-39,Peri-urban,Public National,Arts & Sports,First year,50-59,1,3.1666666666666665,0,3,Workload,Resources,3,2,3,2,3,2,3,2,3,2,3,2,3,4,3,3,3,3,3,2,2,3,3,4,3,3,3,3
Female,20-29,Urban,Public Day,Social Sciences,4-5 years,30-39,0,1,1,3,Workload,Resources,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,4,3,4,3,3,1,1,1,1,1,1
Female,20-29,Peri-urban,Public Day,Social Sciences,4-5 years,40-49,1,3.6666666666666665,0,3,Resources,Digital Tools,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,4,4,3,4,3,4
Male,40-49,Urban,Public County,Social Sciences,2-3 years,20-29,1,3.1666666666666665,0,3,Digital Tools,Workload,2,3,3,2,3,3,3,4,4,4,4,3,4,3,4,3,3,4,3,4,3,4,3,3,3,3,4,3
Female,50-59,Rural,Public Day,STEM,2-3 years,30-39,0,1,1,2,Resources,Class Size,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,1,3,3,3,3,3,3,1,1,1,1,1,1
Female,20-29,Rural,Public County,STEM,4-5 years,50-59,0,1,1,2,Resources,Workload,3,3,3,3,3,3,3,1,2,2,1,1,2,2,2,1,2,2,3,3,3,3,1,1,1,1,1,1
Male,40-49,Rural,Public County,STEM,First year,50-59,1,3.5,0,3,Digital Tools,Resources,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,2,4,5,3,4,3,5,4,3,3,3,4,4
Female,30-39,Urban,Public County,Arts & Sports,4-5 years,30-39,1,2.3333333333333335,0,3,Workload,Class Size,3,3,3,4,3,3,3,3,2,2,3,3,3,3,3,2,2,2,3,2,2,1,2,2,3,2,3,2
Female,30-39,Rural,Public County,Arts & Sports,First year,40-49,1,3.5,0,3,Resources,Class Size,3,4,4,3,4,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,4,4,4
Female,50-59,Rural,Public Day,Social Sciences,2-3 years,30-39,1,3.5,0,3,Resources,Training,3,3,3,3,3,3,3,1,1,1,2,2,3,2,2,2,2,2,3,3,2,2,4,3,4,3,3,4
Male,30-39,Urban,Public Day,STEM,More than 5 years,20-29,1,3.6666666666666665,0,3,Digital Tools,Resources,3,2,3,2,3,2,2,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,4,4,3,3,4,4
Female,30-39,Urban,Public County,STEM,2-3 years,60+,1,3,0,4,Workload,Training,5,5,5,4,4,4,5,3,4,4,3,3,3,4,4,3,3,2,3,3,3,4,3,3,2,3,3,4
Female,20-29,Rural,Public County,STEM,2-3 years,50-59,1,2.6666666666666665,0,3,Workload,Resources,4,4,4,4,4,4,4,3,3,3,2,3,3,2,3,2,4,4,3,3,3,4,3,2,3,3,3,2
Male,20-29,Urban,Public Day,Social Sciences,2-3 years,40-49,1,3.8333333333333335,0,3,Resources,Workload,2,2,2,1,2,3,2,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,4,4,4,4,4
Male,30-39,Rural,Public County,STEM,2-3 years,50-59,1,2.8333333333333335,0,2,Digital Tools,Resources,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,3,4,3,4,4,4,3,3,2,3,3,3
Male,20-29,Urban,Public County,Arts & Sports,First year,50-59,1,3.8333333333333335,0,3,Resources,Digital Tools,2,2,3,2,3,2,3,2,2,3,2,2,3,3,3,2,3,2,2,2,2,3,4,4,4,3,4,4
Male,40-49,Rural,Private,STEM,More than 5 years,50-59,1,3.5,0,4,Digital Tools,Workload,4,5,4,5,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,3,4,4,3,3,4,4,3,4
Female,30-39,Urban,Public Day,Arts & Sports,4-5 years,20-29,1,3.8333333333333335,0,3,Digital Tools,Workload,3,3,3,3,2,3,3,4,4,4,5,4,5,4,4,4,1,1,1,1,1,1,4,4,3,4,4,4
Male,40-49,Rural,Private,Social Sciences,2-3 years,30-39,1,3.8333333333333335,0,3,Training,Workload,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4
Male,30-39,Urban,Public County,Social Sciences,2-3 years,50-59,1,2.1666666666666665,0,3,Policy Confusion,Digital Tools,5,5,5,4,5,5,5,4,4,4,4,4,4,3,3,3,1,1,1,1,1,1,2,2,3,2,2,2
Female,30-39,Urban,Public Day,Social Sciences,First year,40-49,1,3.3333333333333335,0,3,Training,Workload,3,3,3,2,2,3,3,2,2,3,2,2,3,3,3,3,2,2,2,2,2,2,4,3,3,3,3,4
Male,40-49,Urban,Public County,Social Sciences,First year,60+,0,1,1,3,Training,Workload,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,4,3,3,3,3,1,1,1,1,1,1
Female,60+,Peri-urban,Public County,Social Sciences,2-3 years,50-59,1,2.8333333333333335,0,3,Resources,Training,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3
Male,20-29,Urban,Public County,Social Sciences,4-5 years,60+,1,2.8333333333333335,0,3,Digital Tools,Workload,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,2,3,3,4,3,2
Male,50-59,Rural,Public County,Social Sciences,2-3 years,30-39,1,3.1666666666666665,0,3,Workload,Policy Confusion,4,4,4,4,3,4,4,2,2,1,1,2,1,1,1,1,3,4,4,4,3,3,3,3,4,3,3,3
Male,40-49,Urban,Public County,Arts & Sports,4-5 years,50-59,1,4,0,4,Workload,Class Size,4,4,4,4,3,4,4,2,3,2,3,4,3,4,3,3,4,4,4,3,3,4,4,4,5,4,3,4
Male,40-49,Urban,Public County,Social Sciences,First year,40-49,1,1.8333333333333333,0,3,Training,Class Size,3,3,3,3,4,3,3,3,3,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,1,2,2,2
Male,40-49,Rural,Public National,Social Sciences,2-3 years,60+,1,3,0,3,Digital Tools,Training,4,4,4,4,5,4,4,2,2,2,2,3,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3
Female,20-29,Rural,Public Day,Arts & Sports,First year,30-39,1,4.5,0,3,Workload,Class Size,3,4,3,3,3,3,3,2,2,1,2,1,1,2,2,2,3,3,4,4,4,3,4,4,5,4,5,5
Female,20-29,Peri-urban,Public County,STEM,2-3 years,40-49,1,4.666666666666667,0,4,Workload,Digital Tools,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,5,5,5,4,5,4
Male,40-49,Peri-urban,Public National,STEM,First year,50-59,1,4,0,4,Training,Workload,4,4,3,3,4,3,4,4,3,5,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4
Female,30-39,Rural,Public County,Social Sciences,More than 5 years,40-49,1,3.1666666666666665,0,3,Resources,Workload,4,4,3,4,4,4,4,2,2,2,1,1,2,2,2,1,3,3,2,3,3,3,3,3,3,4,3,3
Female,50-59,Rural,Public County,Social Sciences,First year,40-49,1,4.166666666666667,0,3,Resources,Class Size,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,1,3,2,2,3,2,3,4,4,5,4,4,4
Female,30-39,Rural,Public Day,Arts & Sports,More than 5 years,60+,1,3.6666666666666665,0,4,Workload,Resources,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,4,3,3,2,3,3,3,4,4,3,3,4,4
Male,20-29,Urban,Public National,Social Sciences,2-3 years,40-49,1,2.3333333333333335,0,3,Resources,Training,3,3,3,4,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2,2
Male,40-49,Peri-urban,Public Day,Social Sciences,More than 5 years,50-59,1,2.6666666666666665,0,4,Resources,Training,4,3,4,4,5,4,4,5,4,4,3,4,3,3,3,4,4,3,4,4,4,4,2,3,3,3,2,3
Male,30-39,Rural,Public National,Social Sciences,2-3 years,20-29,1,4,0,3,Digital Tools,Class Size,2,2,3,3,2,2,2,2,2,3,3,2,2,3,3,2,2,4,3,3,3,3,4,4,4,4,4,4
Female,40-49,Rural,Public County,STEM,More than 5 years,50-59,0,1,1,3,Digital Tools,Resources,4,5,5,4,5,4,5,2,2,2,2,3,2,2,2,2,2,3,3,3,3,2,1,1,1,1,1,1
Female,40-49,Urban,Public Day,Social Sciences,First year,50-59,0,1,1,2,Digital Tools,Workload,1,2,2,2,1,2,1,3,3,3,3,3,3,3,3,2,3,2,2,2,3,2,1,1,1,1,1,1
Male,50-59,Urban,Public Day,Arts & Sports,4-5 years,40-49,1,2.5,0,3,Digital Tools,Workload,3,3,3,3,3,4,4,1,2,2,2,2,2,2,2,2,3,4,4,3,3,4,2,3,3,2,3,2
Male,40-49,Peri-urban,Public National,STEM,More than 5 years,20-29,1,2.8333333333333335,0,4,Class Size,Training,4,4,4,5,4,4,4,3,3,4,3,3,4,3,3,3,4,4,3,4,4,4,3,4,2,3,2,3
Female,40-49,Urban,Public Day,Social Sciences,First year,40-49,1,2.8333333333333335,0,3,Workload,Resources,2,2,3,2,2,2,2,4,3,3,4,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,2,3
Female,40-49,Rural,Public County,Social Sciences,First year,20-29,0,1,1,3,Resources,Training,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,4,3,3,3,1,1,1,1,1,1
Female,50-59,Urban,Public Day,STEM,2-3 years,20-29,1,4.333333333333333,0,3,Resources,Workload,3,3,3,3,4,3,4,3,3,4,3,4,3,3,3,4,2,2,2,1,2,1,4,5,4,4,5,4
Female,30-39,Peri-urban,Public Day,STEM,More than 5 years,50-59,1,4.833333333333333,0,4,Digital Tools,Resources,4,3,4,4,3,3,3,3,4,4,3,4,4,4,4,4,4,4,3,4,5,3,5,4,5,5,5,5
Male,20-29,Urban,Public Day,Arts & Sports,2-3 years,30-39,1,2.5,0,3,Workload,Resources,4,4,3,4,3,4,3,4,2,3,3,2,2,3,3,2,1,1,1,2,1,1,3,2,2,3,3,2
Female,30-39,Peri-urban,Private,STEM,2-3 years,30-39,1,4.166666666666667,0,4,Training,Workload,3,4,3,3,3,3,3,3,2,2,2,3,3,3,3,3,5,5,5,5,5,5,5,4,4,5,4,3
Female,30-39,Urban,Public County,STEM,First year,50-59,1,2.6666666666666665,0,2,Digital Tools,Training,1,2,1,1,1,1,2,3,2,2,3,2,3,2,2,2,3,4,4,4,4,4,2,2,3,3,3,3
Male,40-49,Peri-urban,Public Day,STEM,First year,20-29,1,2.6666666666666665,0,2,Resources,Workload,1,2,1,1,1,1,2,3,4,3,4,3,3,3,3,4,2,2,3,3,3,2,3,3,3,2,3,2
Female,40-49,Rural,Public County,Social Sciences,4-5 years,40-49,1,3.8333333333333335,0,3,Resources,Digital Tools,3,3,3,3,3,4,3,2,2,1,2,1,2,2,1,1,2,3,3,2,2,3,4,4,4,4,3,4
Female,40-49,Urban,Public National,Social Sciences,First year,30-39,1,3.5,0,3,Workload,Resources,2,2,2,2,2,1,2,4,3,3,4,3,3,3,3,3,3,2,4,2,2,3,4,4,3,3,3,4
Male,20-29,Rural,Public National,Social Sciences,2-3 years,40-49,0,1,1,3,Workload,Digital Tools,4,4,4,4,4,4,4,1,1,2,1,1,2,2,2,2,3,2,3,2,3,3,1,1,1,1,1,1
Female,40-49,Urban,Public County,STEM,More than 5 years,50-59,1,3.6666666666666665,0,3,Workload,Training,4,4,2,3,3,3,3,3,4,3,4,3,4,3,3,4,4,4,3,4,4,4,4,4,3,3,4,4
Female,30-39,Urban,Public Day,Arts & Sports,First year,50-59,0,1,1,3,Workload,Training,3,3,3,3,3,3,3,2,2,1,1,2,1,1,2,1,3,3,3,3,3,3,1,1,1,1,1,1
Female,40-49,Peri-urban,Public County,STEM,2-3 years,30-39,1,3.3333333333333335,0,3,Training,Workload,3,2,2,3,2,2,3,4,4,4,5,4,4,5,4,4,2,3,3,2,3,2,3,3,4,3,3,4
Male,40-49,Rural,Public County,STEM,First year,20-29,1,1.6666666666666667,0,3,Workload,Digital Tools,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,3,3,2,4,4,4,3,1,1,2,2,2,2
Male,30-39,Urban,Public National,Social Sciences,2-3 years,20-29,1,3,0,3,Training,Digital Tools,2,2,2,2,2,3,3,4,4,4,4,3,3,4,4,4,4,4,5,4,4,4,3,4,3,3,3,2
Female,20-29,Urban,Public County,STEM,First year,40-49,1,4.333333333333333,0,3,Workload,Class Size,4,4,4,5,4,5,5,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,5,4,4,5,4,4
Male,20-29,Urban,Private,Arts & Sports,4-5 years,60+,1,3.1666666666666665,0,3,Digital Tools,Training,3,3,3,4,3,3,3,4,4,4,4,4,4,3,3,3,3,4,4,3,3,4,3,3,3,3,3,4
Female,50-59,Peri-urban,Public County,Arts & Sports,2-3 years,30-39,1,2.1666666666666665,0,3,Workload,Resources,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,2,2,2,2,3
Female,50-59,Urban,Public Day,STEM,2-3 years,30-39,1,3,0,3,Workload,Resources,4,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3
Male,40-49,Peri-urban,Public Day,Arts & Sports,2-3 years,30-39,0,1,1,2,Class Size,Workload,3,3,4,3,3,4,3,2,1,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1
Female,20-29,Peri-urban,Public Day,Social Sciences,First year,50-59,1,4.166666666666667,0,2,Training,Workload,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,4,4,4,4,5,4
Female,30-39,Urban,Public County,Arts & Sports,4-5 years,50-59,1,2.8333333333333335,0,3,Policy Confusion,Resources,3,4,4,4,3,4,4,3,2,2,1,1,2,3,2,2,3,2,3,3,3,2,3,3,3,3,3,2
Male,40-49,Urban,Public Day,STEM,2-3 years,50-59,1,3.8333333333333335,0,3,Resources,Workload,4,4,4,3,3,4,4,2,2,2,1,2,3,1,2,1,3,3,3,2,3,3,4,4,3,4,4,4
Female,40-49,Peri-urban,Public County,Social Sciences,2-3 years,50-59,1,4,0,3,Resources,Digital Tools,3,3,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,4
Female,20-29,Urban,Public Day,STEM,First year,40-49,1,1.1666666666666667,0,3,Resources,Workload,4,4,4,4,3,3,4,2,2,1,1,2,2,2,2,3,4,3,4,3,3,4,2,1,1,1,1,1
Female,20-29,Urban,Public County,Arts & Sports,2-3 years,30-39,1,3.8333333333333335,0,3,Training,Resources,5,4,4,4,4,5,5,2,3,2,2,2,2,2,1,2,1,2,1,2,2,1,3,4,4,4,4,4
Female,40-49,Urban,Public County,STEM,First year,30-39,1,2.8333333333333335,0,3,Workload,Class Size,3,4,4,4,3,4,4,3,4,3,3,3,2,2,2,2,3,3,3,3,3,2,3,3,3,2,3,3
Female,30-39,Rural,Public National,Social Sciences,2-3 years,50-59,1,3.3333333333333335,0,3,Resources,Training,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,4,3,4,3,3,3
Female,30-39,Rural,Public Day,STEM,First year,50-59,1,3.8333333333333335,0,2,Resources,Digital Tools,2,3,2,2,3,3,3,1,2,1,1,2,2,2,2,3,1,1,1,2,2,1,4,4,3,4,4,4
Female,20-29,Urban,Public County,STEM,4-5 years,40-49,1,2.5,0,3,Workload,Digital Tools,4,4,4,4,4,4,3,2,2,3,3,2,2,2,2,2,2,3,2,3,2,3,3,2,2,2,3,3
