timestamp,respondent_id,gender,age_range,highest_qualification,total_teaching_exp,cbc_experience_years,primary_pathway,school_type,school_location,largest_class_size,subjects_taught_count,conf_B1,conf_B2,conf_B3,conf_B4,conf_B5,conf_B6,conf_B7,digi_C1a,digi_C1b,digi_C1c,digi_C1d,digi_C2a,digi_C2b,digi_C2c,digi_C2d,digi_C2e,res_D1,res_D2,res_D3,res_D4,res_D5,res_D6,train_attended,train_E2,train_E3,train_E4,train_E5,train_E6,train_E7,overall_readiness,top_challenge_1,top_challenge_2,most_needed_support,additional_comments
2025-01-16 02:34:30,RESP_T00292,Female,40-49,Diploma,6-10 years,2-3 years,Social Sciences,Public National,Rural,40-49,1,4,3,4,4,4,4,4,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,Yes,3.0,4.0,3.0,3.0,4.0,3.0,3,Resources,Workload,Parent education,Need more practical support
2025-01-20 05:48:43,RESP_T00293,Male,40-49,PGDE,More than 20 years,2-3 years,STEM,Public Day,Urban,60+,2,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,4,4,3,2,No,,,,,,,3,Digital Tools,Resources,Smaller classes,Need more practical support
2025-01-03 09:42:52,RESP_T00294,Female,30-39,Diploma,6-10 years,2-3 years,STEM,Public Day,Urban,40-49,2,3,3,3,3,3,3,3,3,4,4,3,4,3,4,4,3,2,2,2,1,2,1,Yes,2.0,1.0,2.0,2.0,2.0,2.0,3,Resources,Workload,More planning time,Very difficult without proper resources
2025-01-04 23:50:19,RESP_T00295,Female,40-49,Diploma,16-20 years,4-5 years,Social Sciences,Public Day,Rural,30-39,3,4,4,4,5,4,4,4,1,1,2,2,1,3,2,2,1,3,3,3,2,4,3,Yes,3.0,3.0,3.0,2.0,3.0,3.0,3,Workload,Resources,Practical training,Very difficult without proper resources
2025-01-05 19:20:11,RESP_T00296,Female,50-59,B.Ed,16-20 years,First year,Social Sciences,Public County,Urban,50-59,2,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,2,2,2,3,3,2,3,Yes,4.0,3.0,4.0,3.0,3.0,4.0,3,Training,Class Size,Parent education,Very difficult without proper resources
2025-01-06 19:14:58,RESP_T00297,Female,20-29,PGDE,6-10 years,First year,Arts & Sports,Public Day,Rural,40-49,4+,4,4,4,4,5,4,4,2,2,2,1,2,2,2,2,3,3,2,2,2,2,3,Yes,4.0,3.0,3.0,3.0,4.0,4.0,3,Parent Support,Workload,Smaller classes,Overwhelmed with workload
2025-01-28 09:03:45,RESP_T00298,Male,50-59,Diploma,Less than 2 years,4-5 years,Social Sciences,Public Day,Peri-urban,40-49,1,3,3,4,3,4,3,3,3,3,4,3,4,2,3,3,3,2,2,3,2,2,2,Yes,3.0,4.0,3.0,3.0,3.0,4.0,3,Digital Tools,Resources,Better ICT equipment,Overwhelmed with workload
2025-01-21 04:46:38,RESP_T00299,Female,40-49,B.Ed,11-15 years,First year,Social Sciences,Public Day,Rural,20-29,2,3,2,2,3,3,3,3,1,1,1,2,2,1,1,2,1,2,3,3,3,2,3,Yes,2.0,3.0,2.0,3.0,2.0,3.0,2,Digital Tools,Workload,Parent education,Need more practical support
2025-01-06 19:25:44,RESP_T00300,Female,50-59,Diploma,6-10 years,2-3 years,Social Sciences,Public National,Peri-urban,40-49,3,2,1,2,1,2,2,1,3,4,3,4,3,3,3,2,2,3,3,2,2,2,2,Yes,3.0,3.0,3.0,2.0,2.0,2.0,2,Digital Tools,Training,Better ICT equipment,Need more practical support
2025-01-06 08:19:09,RESP_T00301,Female,30-39,B.Ed,16-20 years,2-3 years,Arts & Sports,Public National,Urban,60+,2,3,3,3,3,3,3,3,2,1,2,3,2,2,2,3,2,3,2,3,2,2,2,No,,,,,,,3,Training,Digital Tools,Smaller classes,Very difficult without proper resources
2025-01-06 09:34:35,RESP_T00302,Female,30-39,B.Ed,6-10 years,4-5 years,Arts & Sports,Public County,Peri-urban,40-49,2,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,2,1,1,1,1,2,Yes,4.0,4.0,4.0,4.0,5.0,4.0,3,Resources,Digital Tools,Smaller classes,Need more practical support
2025-01-05 01:54:59,RESP_T00303,Male,50-59,B.Ed,6-10 years,First year,STEM,Public County,Rural,40-49,1,1,1,2,1,1,1,1,2,3,2,3,2,2,2,3,3,2,2,3,3,3,2,Yes,4.0,3.0,4.0,3.0,4.0,4.0,2,Resources,Digital Tools,More planning time,Need more practical support
2025-01-07 13:18:09,RESP_T00304,Male,30-39,Diploma,16-20 years,First year,STEM,Public County,Urban,50-59,1,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,3,3,2,Yes,4.0,4.0,4.0,4.0,4.0,4.0,3,Resources,Workload,Practical training,Very difficult without proper resources
2025-01-16 19:01:47,RESP_T00305,Female,50-59,Diploma,6-10 years,2-3 years,STEM,Private,Rural,60+,1,4,4,3,3,4,4,4,3,4,4,4,3,3,3,3,4,5,4,4,5,4,5,No,,,,,,,4,Digital Tools,Training,Smaller classes,Very difficult without proper resources
2025-01-02 23:29:26,RESP_T00306,Female,30-39,Diploma,6-10 years,More than 5 years,Social Sciences,Public County,Urban,30-39,4+,3,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,3,3,3,3,3,3,Yes,3.0,2.0,2.0,2.0,2.0,3.0,3,Resources,Workload,Better ICT equipment,Need more practical support
2025-01-19 22:03:01,RESP_T00307,Male,40-49,Diploma,6-10 years,2-3 years,Social Sciences,Public Day,Rural,40-49,2,3,3,4,3,3,3,4,2,2,1,2,2,3,3,2,1,2,2,3,3,2,3,Yes,4.0,4.0,3.0,5.0,4.0,5.0,3,Parent Support,Workload,More planning time,Overwhelmed with workload
2025-01-28 03:04:39,RESP_T00308,Male,30-39,Diploma,6-10 years,2-3 years,Social Sciences,Public National,Rural,60+,3,1,1,1,1,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,3,Yes,4.0,4.0,3.0,3.0,3.0,4.0,2,Workload,Resources,Practical training,Need more practical support
2025-01-03 02:37:16,RESP_T00309,Male,40-49,B.Ed,6-10 years,2-3 years,STEM,Public County,Urban,30-39,2,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,4,3,3,4,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Digital Tools,Training,Better ICT equipment,Very difficult without proper resources
2025-01-25 22:25:23,RESP_T00310,Male,30-39,M.Ed,16-20 years,More than 5 years,Social Sciences,Public National,Rural,50-59,2,4,3,3,3,4,4,3,3,2,3,3,3,3,3,2,3,3,4,4,4,4,4,Yes,3.0,3.0,2.0,2.0,3.0,2.0,3,Resources,Digital Tools,Parent education,Need more practical support
2025-01-06 17:52:46,RESP_T00311,Female,20-29,M.Ed,6-10 years,4-5 years,Arts & Sports,Public County,Rural,50-59,2,5,4,4,4,5,4,4,3,3,4,3,4,4,3,3,3,4,3,4,3,3,3,Yes,3.0,4.0,3.0,4.0,3.0,3.0,4,Resources,Digital Tools,Smaller classes,Very difficult without proper resources
2025-01-12 14:22:06,RESP_T00312,Female,30-39,PGDE,6-10 years,More than 5 years,STEM,Private,Urban,50-59,4+,3,3,3,4,3,3,4,3,3,4,2,3,3,2,2,2,3,4,4,4,4,4,Yes,4.0,4.0,3.0,4.0,4.0,4.0,4,Digital Tools,Training,More planning time,Very difficult without proper resources
2025-01-19 21:59:50,RESP_T00313,Male,20-29,B.Ed,11-15 years,First year,Social Sciences,Public National,Urban,40-49,3,3,3,2,1,2,2,2,3,4,3,4,3,3,3,3,3,4,5,4,4,4,4,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Digital Tools,Practical training,Overwhelmed with workload
2025-01-15 14:57:51,RESP_T00314,Male,60+,B.Ed,2-5 years,First year,Social Sciences,Public Day,Rural,40-49,3,1,1,1,1,1,1,1,2,2,1,2,2,2,3,2,3,1,1,1,1,1,1,Yes,3.0,4.0,3.0,3.0,3.0,3.0,2,Digital Tools,Resources,Better ICT equipment,Very difficult without proper resources
2025-01-02 08:28:13,RESP_T00315,Male,60+,Diploma,2-5 years,2-3 years,Arts & Sports,Public County,Rural,50-59,1,3,4,4,3,3,3,3,2,2,1,3,2,2,3,3,3,3,3,2,3,3,2,Yes,4.0,3.0,4.0,3.0,3.0,3.0,3,Workload,Digital Tools,Smaller classes,Very difficult without proper resources
2025-01-23 07:05:47,RESP_T00316,Male,30-39,B.Ed,More than 20 years,4-5 years,Arts & Sports,Private,Peri-urban,30-39,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,2,3,2,4,3,3,4,4,Yes,2.0,2.0,2.0,3.0,2.0,3.0,3,Digital Tools,Workload,Better ICT equipment,Need more practical support
2025-01-16 21:10:42,RESP_T00317,Female,40-49,B.Ed,11-15 years,First year,Social Sciences,Public County,Peri-urban,40-49,2,2,2,2,2,1,2,2,3,2,3,2,2,2,2,3,3,3,3,2,2,2,2,No,,,,,,,2,Resources,Workload,Better ICT equipment,Very difficult without proper resources
2025-01-04 15:54:06,RESP_T00318,Female,30-39,B.Ed,11-15 years,First year,Social Sciences,Public County,Rural,30-39,4+,2,3,3,3,2,3,3,2,2,3,2,3,3,2,2,2,4,3,4,3,4,4,No,,,,,,,3,Resources,Digital Tools,Parent education,Overwhelmed with workload
2025-01-17 05:18:13,RESP_T00319,Female,40-49,B.Ed,11-15 years,4-5 years,Arts & Sports,Public National,Rural,20-29,2,4,4,4,3,4,4,4,1,1,1,1,1,2,1,2,1,4,4,4,4,4,3,Yes,4.0,4.0,4.0,4.0,4.0,4.0,3,Policy Confusion,Digital Tools,Parent education,Very difficult without proper resources
2025-01-09 10:54:35,RESP_T00320,Male,50-59,Diploma,Less than 2 years,First year,Social Sciences,Public County,Rural,60+,2,2,2,2,2,2,2,2,3,3,4,3,4,3,3,2,3,3,2,2,2,2,3,Yes,3.0,3.0,3.0,3.0,4.0,4.0,3,Digital Tools,Resources,Smaller classes,Need more practical support
2025-01-01 22:10:52,RESP_T00321,Female,50-59,Diploma,11-15 years,2-3 years,STEM,Public County,Rural,40-49,2,2,2,3,3,2,3,3,3,3,2,2,3,3,3,3,2,4,4,5,3,4,4,Yes,4.0,3.0,3.0,3.0,3.0,3.0,3,Class Size,Resources,Smaller classes,Overwhelmed with workload
2025-01-07 16:06:09,RESP_T00322,Female,30-39,M.Ed,6-10 years,2-3 years,Social Sciences,Public Day,Urban,60+,2,5,4,4,3,4,4,4,5,4,5,4,3,4,4,3,4,2,3,2,2,2,1,Yes,4.0,4.0,4.0,4.0,4.0,4.0,4,Resources,Class Size,More planning time,Very difficult without proper resources
2025-01-05 11:36:05,RESP_T00323,Female,40-49,Diploma,6-10 years,2-3 years,STEM,Public Day,Urban,30-39,1,4,4,4,4,3,4,4,3,3,3,3,3,2,3,3,3,2,2,1,2,2,2,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Workload,Resources,Administrative support,Overwhelmed with workload
2025-01-19 11:41:06,RESP_T00324,Female,30-39,B.Ed,6-10 years,4-5 years,STEM,Public Day,Rural,40-49,3,4,4,4,4,4,4,4,2,2,1,2,2,2,3,3,3,4,3,5,5,4,4,Yes,2.0,2.0,2.0,2.0,2.0,2.0,3,Workload,Digital Tools,Smaller classes,Need more practical support
2025-01-25 04:09:57,RESP_T00325,Male,60+,M.Ed,Less than 2 years,2-3 years,Arts & Sports,Public County,Urban,30-39,2,4,4,4,4,4,4,4,3,2,2,3,3,2,3,3,2,3,4,3,3,4,4,No,,,,,,,3,Digital Tools,Workload,Administrative support,Overwhelmed with workload
2025-01-04 03:28:23,RESP_T00326,Male,20-29,B.Ed,2-5 years,2-3 years,Social Sciences,Public National,Rural,50-59,3,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,3,3,3,3,2,2,No,,,,,,,2,Workload,Resources,Smaller classes,Need more practical support
2025-01-19 08:24:58,RESP_T00327,Male,40-49,B.Ed,More than 20 years,2-3 years,Social Sciences,Public County,Peri-urban,50-59,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,4,3,3,2,3,3,3,Yes,3.0,5.0,5.0,4.0,4.0,3.0,3,Digital Tools,Workload,Smaller classes,Need more practical support
2025-01-14 01:51:24,RESP_T00328,Male,40-49,Diploma,6-10 years,2-3 years,STEM,Private,Urban,30-39,2,3,4,3,3,3,3,3,4,4,3,4,3,3,3,2,3,4,4,4,4,4,4,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Training,Digital Tools,Smaller classes,Need more practical support
2025-01-09 21:01:57,RESP_T00329,Male,40-49,Diploma,6-10 years,2-3 years,STEM,Public Day,Rural,60+,2,2,2,2,3,2,2,3,1,1,2,2,2,4,2,3,2,4,3,3,3,3,4,No,,,,,,,2,Class Size,Resources,Parent education,Overwhelmed with workload
2025-01-20 22:45:32,RESP_T00330,Female,20-29,PGDE,Less than 2 years,First year,STEM,Public Day,Peri-urban,30-39,1,4,3,3,4,4,4,3,4,4,4,3,3,3,4,4,4,1,2,1,2,2,2,No,,,,,,,3,Digital Tools,Workload,Better ICT equipment,Very difficult without proper resources
2025-01-12 16:03:57,RESP_T00331,Female,50-59,B.Ed,Less than 2 years,First year,STEM,Public Day,Rural,50-59,4+,2,2,2,3,3,2,3,1,1,1,1,1,1,1,1,1,3,4,3,4,3,3,No,,,,,,,2,Digital Tools,Resources,More planning time,Overwhelmed with workload
2025-01-19 09:51:04,RESP_T00332,Female,30-39,B.Ed,11-15 years,First year,Social Sciences,Public County,Urban,60+,2,1,1,1,1,1,1,1,3,3,3,2,2,3,3,2,3,2,2,1,2,2,2,Yes,4.0,4.0,4.0,4.0,4.0,4.0,2,Digital Tools,Parent Support,Better ICT equipment,Overwhelmed with workload
2025-01-04 04:57:07,RESP_T00333,Male,40-49,Diploma,6-10 years,First year,STEM,Public County,Urban,50-59,2,3,4,3,3,4,4,4,4,4,4,3,3,4,4,3,3,3,4,3,3,3,3,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Workload,Better ICT equipment,Overwhelmed with workload
2025-01-08 12:56:45,RESP_T00334,Female,30-39,Diploma,6-10 years,2-3 years,Social Sciences,Public National,Rural,60+,2,4,4,4,4,4,4,4,2,1,2,1,2,1,1,1,2,3,2,3,2,2,2,Yes,4.0,5.0,4.0,4.0,4.0,5.0,3,Training,Resources,Better ICT equipment,Need more practical support
2025-01-06 21:10:13,RESP_T00335,Female,30-39,M.Ed,2-5 years,4-5 years,STEM,Public County,Rural,40-49,2,3,4,3,4,4,3,4,2,1,1,2,2,2,1,1,2,1,1,2,2,1,3,Yes,4.0,3.0,3.0,4.0,4.0,4.0,3,Workload,Resources,Practical training,Overwhelmed with workload
2025-01-07 02:21:04,RESP_T00336,Female,40-49,Diploma,11-15 years,4-5 years,Arts & Sports,Public County,Urban,30-39,2,4,4,4,4,4,4,3,4,4,3,4,3,3,3,2,3,3,2,2,2,3,2,Yes,3.0,2.0,3.0,3.0,2.0,2.0,3,Digital Tools,Workload,Practical training,Very difficult without proper resources
2025-01-03 22:21:23,RESP_T00337,Female,30-39,B.Ed,2-5 years,4-5 years,STEM,Public County,Urban,30-39,2,3,3,3,3,3,3,3,3,2,1,3,3,2,2,2,3,2,3,3,2,3,3,Yes,3.0,3.0,4.0,3.0,3.0,3.0,3,Workload,Training,More planning time,Very difficult without proper resources
2025-01-14 07:03:46,RESP_T00338,Female,30-39,Diploma,2-5 years,2-3 years,STEM,Public Day,Peri-urban,40-49,3,4,3,4,4,3,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,No,,,,,,,3,Training,Resources,Administrative support,Overwhelmed with workload
2025-01-04 18:12:59,RESP_T00339,Female,30-39,B.Ed,6-10 years,2-3 years,STEM,Public Day,Rural,50-59,3,2,1,2,1,2,1,1,2,2,2,2,2,3,2,2,3,4,3,3,4,4,3,No,,,,,,,2,Class Size,Workload,Practical training,Very difficult without proper resources
2025-01-30 22:47:27,RESP_T00340,Male,30-39,M.Ed,2-5 years,2-3 years,Social Sciences,Public Day,Peri-urban,30-39,2,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,2,2,2,2,2,2,Yes,4.0,5.0,4.0,4.0,4.0,4.0,3,Class Size,Resources,Smaller classes,Very difficult without proper resources
2025-01-25 18:28:53,RESP_T00341,Male,40-49,B.Ed,2-5 years,First year,Social Sciences,Private,Rural,50-59,2,2,2,2,3,2,2,3,2,4,2,3,3,3,4,3,3,3,4,3,3,3,3,No,,,,,,,3,Training,Digital Tools,Administrative support,Very difficult without proper resources
2025-01-06 19:05:11,RESP_T00342,Male,50-59,Diploma,11-15 years,First year,Social Sciences,Public National,Peri-urban,40-49,3,1,2,2,1,2,2,1,1,2,2,2,2,2,3,1,2,2,2,3,3,3,3,Yes,2.0,1.0,1.0,2.0,2.0,2.0,2,Training,Resources,Practical training,Need more practical support
2025-01-29 10:30:46,RESP_T00343,Male,20-29,B.Ed,11-15 years,2-3 years,Social Sciences,Public National,Urban,40-49,1,2,2,2,2,2,3,2,3,2,2,3,2,3,3,2,2,3,3,3,3,3,3,No,,,,,,,3,Training,Workload,Smaller classes,Overwhelmed with workload
2025-01-18 10:16:50,RESP_T00344,Male,30-39,B.Ed,16-20 years,More than 5 years,STEM,Public Day,Rural,50-59,3,4,4,4,4,4,4,4,3,2,2,3,2,3,3,2,2,3,2,2,3,2,2,Yes,4.0,3.0,4.0,3.0,4.0,4.0,3,Policy Confusion,Digital Tools,More planning time,Overwhelmed with workload
2025-01-24 06:31:26,RESP_T00345,Female,20-29,B.Ed,6-10 years,First year,Social Sciences,Public County,Urban,40-49,2,3,2,2,3,2,2,2,4,5,5,5,3,4,4,4,4,2,3,2,3,3,2,Yes,2.0,3.0,3.0,3.0,3.0,3.0,3,Digital Tools,Training,Parent education,Overwhelmed with workload
2025-01-11 03:15:34,RESP_T00346,Female,20-29,PGDE,Less than 2 years,First year,Social Sciences,Public County,Rural,50-59,2,4,4,3,4,3,3,4,2,2,2,2,2,2,2,2,2,5,5,5,5,4,5,Yes,4.0,3.0,3.0,4.0,4.0,3.0,3,Training,Resources,More planning time,Overwhelmed with workload
2025-01-16 11:17:50,RESP_T00347,Female,40-49,B.Ed,2-5 years,4-5 years,STEM,Public County,Rural,30-39,2,3,4,4,4,4,3,3,3,2,2,3,2,2,2,2,3,4,3,4,4,3,3,Yes,2.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Digital Tools,More planning time,Need more practical support
2025-01-05 01:20:14,RESP_T00348,Male,40-49,PGDE,More than 20 years,First year,STEM,Public County,Urban,50-59,2,3,3,3,3,3,3,3,2,2,3,2,1,2,2,2,2,2,3,2,2,2,2,Yes,4.0,3.0,3.0,3.0,4.0,4.0,3,Workload,Digital Tools,Practical training,Very difficult without proper resources
2025-01-10 05:45:49,RESP_T00349,Female,30-39,B.Ed,11-15 years,4-5 years,STEM,Public County,Peri-urban,20-29,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,4,3,Yes,3.0,4.0,3.0,3.0,3.0,3.0,4,Digital Tools,Class Size,More planning time,Need more practical support
2025-01-06 02:41:18,RESP_T00350,Female,30-39,Diploma,11-15 years,4-5 years,STEM,Public County,Peri-urban,30-39,1,3,3,2,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,No,,,,,,,2,Workload,Training,Practical training,Need more practical support
2025-01-17 00:42:29,RESP_T00351,Male,20-29,Diploma,Less than 2 years,More than 5 years,Social Sciences,Public County,Urban,50-59,2,3,4,3,3,3,4,4,4,3,4,4,3,3,3,3,4,4,4,3,3,3,4,Yes,3.0,3.0,3.0,3.0,3.0,4.0,4,Training,Resources,Better ICT equipment,Overwhelmed with workload
2025-01-11 05:34:51,RESP_T00352,Female,50-59,Diploma,6-10 years,2-3 years,STEM,Public Day,Rural,50-59,2,3,4,5,4,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Workload,Parent Support,Better ICT equipment,Very difficult without proper resources
2025-01-03 21:23:20,RESP_T00353,Male,60+,M.Ed,Less than 2 years,2-3 years,STEM,Public County,Urban,30-39,3,3,3,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,4,3,2,3,2,Yes,2.0,1.0,1.0,1.0,1.0,1.0,3,Workload,Digital Tools,Better ICT equipment,Very difficult without proper resources
2025-01-11 11:31:54,RESP_T00354,Male,20-29,B.Ed,11-15 years,2-3 years,STEM,Public County,Rural,40-49,2,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,1,3,3,4,4,3,3,Yes,2.0,2.0,2.0,2.0,2.0,1.0,2,Resources,Workload,Practical training,Very difficult without proper resources
2025-01-09 07:41:50,RESP_T00355,Female,30-39,B.Ed,More than 20 years,2-3 years,Arts & Sports,Public County,Peri-urban,40-49,3,3,3,3,3,2,3,2,3,3,3,2,2,3,3,3,2,2,3,3,3,3,3,Yes,3.0,2.0,3.0,4.0,2.0,3.0,3,Digital Tools,Workload,More planning time,Overwhelmed with workload
2025-01-24 09:39:33,RESP_T00356,Male,50-59,Diploma,More than 20 years,2-3 years,Arts & Sports,Public County,Urban,30-39,2,2,3,2,3,2,3,3,2,2,2,2,2,2,2,3,2,3,4,3,3,3,3,Yes,5.0,5.0,4.0,5.0,5.0,5.0,3,Workload,Resources,Smaller classes,Need more practical support
2025-01-15 13:25:08,RESP_T00357,Female,50-59,Diploma,6-10 years,First year,STEM,Public Day,Peri-urban,50-59,1,5,5,5,5,5,5,5,4,2,2,3,2,3,3,2,3,3,3,3,3,2,3,Yes,4.0,3.0,4.0,4.0,4.0,3.0,4,Digital Tools,Training,Parent education,Overwhelmed with workload
2025-01-12 09:29:37,RESP_T00358,Female,30-39,B.Ed,6-10 years,2-3 years,STEM,Public Day,Urban,50-59,3,3,2,3,3,3,3,3,4,4,4,4,3,3,3,3,5,3,3,2,3,3,3,Yes,3.0,3.0,3.0,2.0,3.0,2.0,3,Resources,Class Size,Better ICT equipment,Very difficult without proper resources
2025-01-26 21:12:23,RESP_T00359,Female,20-29,B.Ed,More than 20 years,2-3 years,STEM,Public Day,Rural,30-39,1,4,4,4,3,3,4,4,2,3,3,3,3,3,3,4,3,2,3,2,2,3,2,Yes,5.0,4.0,4.0,3.0,4.0,4.0,3,Resources,Digital Tools,Practical training,Very difficult without proper resources
2025-01-05 11:02:05,RESP_T00360,Male,20-29,Diploma,11-15 years,4-5 years,Social Sciences,Public County,Rural,40-49,2,3,4,4,4,3,4,3,3,2,3,3,3,3,3,2,3,1,2,1,2,1,1,Yes,4.0,4.0,4.0,4.0,4.0,4.0,3,Workload,Training,Practical training,Overwhelmed with workload
2025-01-29 07:57:17,RESP_T00361,Male,40-49,B.Ed,Less than 2 years,4-5 years,STEM,Public County,Urban,50-59,1,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,Yes,4.0,3.0,3.0,3.0,4.0,4.0,3,Resources,Training,Better ICT equipment,Overwhelmed with workload
2025-01-03 17:39:51,RESP_T00362,Male,30-39,Diploma,6-10 years,2-3 years,Social Sciences,Public County,Urban,40-49,2,4,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,No,,,,,,,3,Digital Tools,Workload,Practical training,Very difficult without proper resources
2025-01-19 01:49:28,RESP_T00363,Female,20-29,Diploma,2-5 years,First year,Social Sciences,Public County,Peri-urban,50-59,2,3,4,4,4,4,4,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,Yes,3.0,3.0,3.0,2.0,3.0,3.0,3,Digital Tools,Resources,More planning time,Overwhelmed with workload
2025-01-05 23:43:21,RESP_T00364,Male,40-49,B.Ed,6-10 years,4-5 years,Arts & Sports,Public County,Rural,20-29,2,3,4,4,3,3,4,4,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,Yes,2.0,3.0,3.0,3.0,4.0,3.0,3,Workload,Policy Confusion,Administrative support,Very difficult without proper resources
2025-01-07 05:05:57,RESP_T00365,Male,20-29,Diploma,6-10 years,2-3 years,STEM,Public County,Urban,50-59,2,3,2,2,2,2,2,2,2,3,3,3,2,3,3,3,4,4,4,4,4,4,5,No,,,,,,,3,Digital Tools,Resources,More planning time,Overwhelmed with workload
2025-01-06 17:49:16,RESP_T00366,Female,40-49,PhD,11-15 years,4-5 years,Arts & Sports,Public County,Rural,30-39,2,3,3,2,3,3,3,3,2,2,2,2,2,2,1,1,2,2,3,2,2,2,1,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Parent Support,Better ICT equipment,Very difficult without proper resources
2025-01-21 11:29:44,RESP_T00367,Female,30-39,Diploma,6-10 years,More than 5 years,Social Sciences,Public Day,Urban,50-59,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,3,2,Yes,1.0,1.0,1.0,2.0,3.0,2.0,3,Workload,Digital Tools,Administrative support,Overwhelmed with workload
2025-01-12 15:24:38,RESP_T00368,Male,20-29,Diploma,2-5 years,First year,STEM,Public County,Urban,40-49,2,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,4,3,3,4,3,3,3,No,,,,,,,3,Resources,Policy Confusion,Parent education,Very difficult without proper resources
2025-01-13 14:09:31,RESP_T00369,Female,40-49,Diploma,6-10 years,4-5 years,STEM,Public Day,Rural,30-39,4+,4,3,3,4,3,3,3,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,Yes,5.0,4.0,4.0,4.0,4.0,4.0,3,Workload,Digital Tools,Smaller classes,Need more practical support
2025-01-14 13:13:25,RESP_T00370,Female,30-39,B.Ed,16-20 years,First year,STEM,Public County,Urban,50-59,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,Yes,2.0,1.0,2.0,1.0,2.0,2.0,2,Class Size,Workload,Administrative support,Overwhelmed with workload
2025-01-15 04:21:45,RESP_T00371,Male,60+,B.Ed,11-15 years,2-3 years,STEM,Public National,Peri-urban,20-29,1,2,2,2,2,3,2,2,4,4,4,4,4,3,4,4,4,3,2,3,3,3,3,No,,,,,,,3,Digital Tools,Workload,Better ICT equipment,Very difficult without proper resources
2025-01-23 22:20:38,RESP_T00372,Male,40-49,B.Ed,6-10 years,2-3 years,STEM,Private,Rural,40-49,1,4,5,5,5,5,5,5,1,1,2,1,2,2,1,1,1,3,3,3,2,2,3,No,,,,,,,3,Digital Tools,Class Size,Parent education,Very difficult without proper resources
2025-01-08 20:46:58,RESP_T00373,Female,30-39,Diploma,More than 20 years,First year,Social Sciences,Private,Peri-urban,40-49,4+,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,Yes,3.0,3.0,3.0,3.0,3.0,2.0,3,Workload,Digital Tools,Administrative support,Overwhelmed with workload
2025-01-13 01:26:49,RESP_T00374,Female,40-49,Diploma,More than 20 years,4-5 years,Social Sciences,Public National,Rural,30-39,2,3,2,3,3,3,3,2,1,1,1,1,1,1,1,1,1,2,3,3,2,3,3,Yes,4.0,4.0,3.0,4.0,4.0,4.0,2,Digital Tools,Resources,Parent education,Need more practical support
2025-01-28 19:38:29,RESP_T00375,Female,30-39,B.Ed,2-5 years,First year,Arts & Sports,Public County,Peri-urban,60+,2,2,2,1,2,2,1,2,3,2,3,2,3,3,2,2,2,4,4,3,4,4,3,No,,,,,,,3,Digital Tools,Resources,Parent education,Overwhelmed with workload
2025-01-05 10:43:21,RESP_T00376,Male,50-59,PGDE,Less than 2 years,First year,STEM,Public County,Rural,50-59,3,4,3,4,3,4,4,3,1,1,1,1,2,2,1,1,1,4,4,4,4,3,3,Yes,3.0,3.0,2.0,3.0,3.0,2.0,3,Resources,Workload,Practical training,Very difficult without proper resources
